record_id,production_date,timestamp,production_line,product_code,operator_id,attenuation_db_km,core_diameter_um,tensile_strength_mpa,temperature_c,draw_speed_m_min,throughput_m,defect_flag,_injected_issue
ea439b17-b178-49ad-a025-b62bd53c394c,2026-06-06,2026-06-06T08:40:33,LINE-B,OM3-50,OP-102,0.1944,8.622,862.6,24.65,1045.1,2312.0,0,
2c088cb1-f835-44cf-b90b-b08544507094,2026-06-06,2026-06-06T11:04:57,LINE-C,SMF-28,OP-102,0.2796,8.349,807.8,20.66,1199.6,4315.0,0,
5dfd8060-2a32-4932-94a0-dcaec71c6e93,2026-06-06,2026-06-06T08:31:03,LINE-A,OM4-50,OP-104,0.2953,9.334,822.6,24.41,1184.9,339.0,0,
0c6113cd-287a-45b0-9fed-08a4bebe2620,2026-06-06,2026-06-06T11:18:15,LINE-B,OM3-50,OP-103,0.2605,8.58,778.0,24.33,1115.3,3407.0,0,
916b695f-834e-453c-b570-7a32ce625822,2026-06-06,2026-06-06T07:56:51,LINE-B,SMF-28,OP-102,0.2087,8.881,823.4,18.83,984.5,4435.0,0,
6e4a4c5d-957a-46a0-aebc-389eee1f84d7,2026-06-06,2026-06-06T06:35:09,LINE-A,SMF-28,OP-101,0.1816,8.191,899.7,23.54,1065.5,2264.0,0,
858cbca9-2c3b-45e2-97c0-e8dcc6039ae7,2026-06-06,2026-06-06T09:29:57,LINE-C,OM3-50,OP-102,0.2512,8.567,800.8,22.55,964.8,2012.0,0,
ed617384-0c88-4154-845e-3c7faaa6e3a5,2026-06-06,2026-06-06T09:54:39,LINE-A,OM4-50,OP-103,0.332,9.327,841.0,18.86,1153.3,2482.0,0,
d78e065a-50f9-457d-9413-8577b673735d,2026-06-06,2026-06-06T09:32:48,LINE-B,OM3-50,OP-102,0.3453,8.168,821.2,23.37,1039.1,2090.0,0,
ef8dbfc7-384a-40ce-8bd7-6a830b0f4cdd,2026-06-06,2026-06-06T12:38:03,LINE-B,OM4-50,OP-101,0.2753,9.016,849.2,20.86,895.1,1796.0,0,
c6750c3f-b348-4f96-81f9-11b77c7f868f,2026-06-06,2026-06-06T10:56:24,LINE-A,OM4-50,OP-103,0.2882,9.042,726.3,21.71,1088.4,4108.0,0,
fabcc983-8965-4e5b-86c8-55e54e0c185a,2026-06-06,2026-06-06T09:13:48,LINE-A,DSF-1550,OP-104,0.2484,8.225,782.7,20.62,828.8,3257.0,0,
683616f2-1cc3-475e-829b-99cc5b575cf0,2026-06-06,2026-06-06T09:17:36,LINE-A,OM3-50,OP-101,0.2383,9.451,813.8,22.52,1030.7,2514.0,0,
4a776914-6977-4a86-9107-bf71fd0c8499,2026-06-06,2026-06-06T10:10:48,LINE-C,OM4-50,OP-104,0.2621,8.47,702.0,23.42,1039.2,4173.0,0,
f31b32b6-a02d-4fab-9fbd-f24b3929a133,2026-06-06,2026-06-06T08:39:36,LINE-C,OM4-50,OP-104,0.2069,8.025,890.5,23.11,994.0,2256.0,0,
348afe18-e5ac-4644-ba6d-13d204ba8972,2026-06-06,2026-06-06T11:59:06,LINE-B,OM3-50,OP-104,0.2017,8.45,770.4,18.63,1161.7,2493.0,0,
a100ef69-e5b1-4011-8d42-d5b54b79dfb6,2026-06-06,2026-06-06T11:35:21,LINE-A,DSF-1550,OP-103,0.3277,8.239,893.5,21.33,1092.1,4276.0,0,
44230837-1287-4c40-8c9a-92316cd17159,2026-06-06,2026-06-06T08:54:48,LINE-A,OM4-50,OP-101,0.2965,9.028,839.7,19.42,961.7,3512.0,0,
2038d3c5-cda5-4839-b874-449d50a097e7,2026-06-06,2026-06-06T13:32:12,LINE-A,OM4-50,OP-103,0.2166,8.189,803.2,18.79,940.4,4943.0,0,
70f6fb67-2206-4e17-bfd9-fe2915725d46,2026-06-06,2026-06-06T06:06:39,LINE-C,OM3-50,OP-104,0.3138,8.977,817.8,24.05,828.1,2807.0,0,
053308d2-59a4-4d0d-be1d-abe2f1e3bdeb,2026-06-06,2026-06-06T06:38:00,LINE-A,SMF-28,OP-102,0.2779,8.891,739.4,24.06,1103.8,399.0,0,
5c908a24-b0ec-4721-b103-57617cd70aec,2026-06-06,2026-06-06T13:08:27,LINE-C,SMF-28,OP-101,0.2447,8.958,848.5,23.65,915.6,681.0,0,
c942a964-8117-442d-a129-a42208629d10,2026-06-06,2026-06-06T07:38:48,LINE-A,DSF-1550,OP-102,0.2791,8.316,724.5,19.23,1080.8,1621.0,0,
82a3b9c6-c762-4f2d-af41-b0964c724900,2026-06-06,2026-06-06T11:21:06,LINE-B,OM4-50,OP-102,0.2834,8.207,763.7,19.84,1167.4,1254.0,0,
dee671c8-845b-4274-923a-5c00e942f092,2026-06-06,2026-06-06T13:25:33,LINE-C,DSF-1550,OP-101,,9.285,860.5,21.42,1192.3,1435.0,0,null_sensor
3d102121-9bcd-4ab2-8bd4-e598debc6ac4,2026-06-06,2026-06-06T11:31:33,LINE-C,SMF-28,OP-102,0.2594,9.279,894.1,20.44,1108.6,3082.0,0,
23250e94-96dc-4af4-8e0c-6e64e35a3416,2026-06-06,2026-06-06T11:26:48,LINE-A,SMF-28,OP-101,0.2182,9.37,787.9,24.5,963.6,3465.0,0,
9c27abd2-b085-4b1a-967a-2a8b559e9990,2026-06-06,2026-06-06T12:26:39,LINE-B,SMF-28,OP-101,0.2279,8.612,855.4,23.81,1183.9,1785.0,0,
b40a451e-c00c-4e88-8e76-2a5b9a0a12d3,2026-06-06,2026-06-06T13:04:39,LINE-A,DSF-1550,OP-104,,9.326,757.0,20.07,1111.6,2767.0,0,null_sensor
03119884-5382-42c1-b20f-f194274108c4,2026-06-06,2026-06-06T07:34:03,LINE-C,DSF-1550,OP-103,0.2025,8.663,766.8,22.29,916.9,-328.0,0,negative_throughput
c94ee1a5-2473-45d9-9920-13920ab1e668,2026-06-06,2026-06-06T11:53:24,LINE-C,OM3-50,OP-101,0.2092,9.102,716.4,19.91,975.8,4076.0,0,
6c145dde-af83-4c10-b96f-b1d18bf24543,2026-06-06,2026-06-06T12:32:21,LINE-C,SMF-28,OP-102,0.3458,8.83,708.6,24.32,1123.4,1600.0,0,
174f46aa-3cc1-44d1-ab5b-d12560fe5d85,2026-06-06,2026-06-06T13:39:48,LINE-B,DSF-1550,OP-104,0.7337,8.87,764.2,19.69,1006.9,658.0,0,out_of_range_high
e8424e52-016b-4a7a-ba2d-b13fad13ebdf,2026-06-06,2026-06-06T11:02:06,LINE-B,SMF-28,OP-102,0.3267,8.784,870.4,19.9,1069.6,987.0,0,
e33a0c5c-dd23-4043-87cb-ee1fdb55fba2,2026-06-06,2026-06-06T09:56:33,LINE-C,OM3-50,,0.2412,8.559,888.3,19.03,1064.5,4783.0,0,missing_operator
f798a01f-5d90-4062-85aa-ca9e75b4b50c,2026-06-06,2026-06-06T08:10:09,LINE-A,OM3-50,OP-104,0.2259,9.189,796.8,23.94,1008.6,448.0,1,
28878d2c-f58f-45ac-80b4-e6fc34914cde,2026-06-06,2026-06-06T10:14:36,LINE-B,OM3-50,OP-102,0.3466,8.204,773.4,22.83,1069.4,4503.0,0,
95c6e2b9-6486-47f9-bebb-669aa29b8f49,2026-06-06,2026-06-06T10:02:15,LINE-B,SMF-28,OP-104,0.292,8.869,875.7,24.29,813.3,1546.0,0,
cf75c56c-88d1-4496-ae66-ea831c42d0ef,2026-06-06,2026-06-06T06:01:54,LINE-B,SMF-28,OP-101,0.2861,8.29,866.8,19.62,1088.5,4436.0,0,
529f6cea-7526-46f0-a748-950287871628,2026-06-06,2026-06-06T06:16:09,LINE-A,OM4-50,OP-101,0.2643,8.63,823.3,20.34,841.4,652.0,0,
a94a250d-e59e-4643-9b11-3a5226851240,2026-06-06,2026-06-06T11:19:12,LINE-A,OM4-50,OP-102,0.3375,8.571,711.3,18.31,1102.5,4536.0,0,
34b8cf5f-882d-4deb-8656-5b116bc05fca,2026-06-06,2026-06-06T13:34:06,LINE-A,DSF-1550,OP-103,0.2981,9.021,739.1,22.88,1009.6,3911.0,0,
125f4408-89c3-404c-8c49-a64d3ae1c2c8,2026-06-06,2026-06-06T08:11:06,LINE-B,SMF-28,OP-102,0.2997,8.323,876.7,19.92,808.8,3690.0,0,
9586e370-5fd8-4e1a-90b0-937a4870c71a,2026-06-06,2026-06-06T07:53:03,LINE-C,SMF-28,OP-104,0.2899,8.188,890.5,20.09,1141.1,4538.0,0,
13af3607-4be0-47a3-9bbe-d7c738debe36,2026-06-06,2026-06-06T06:09:30,LINE-A,SMF-28,OP-104,0.2482,9.017,745.9,21.42,1192.8,2807.0,0,
a23eae59-fbf9-40fd-bd8b-993733d6838d,2026-06-06,2026-06-06T09:53:42,LINE-A,OM3-50,OP-104,0.3093,8.796,845.3,20.43,1034.3,4595.0,0,
561a571b-f731-4663-bf0f-4f65fe5f0339,2026-06-06,2026-06-06T07:08:24,LINE-A,,OP-101,0.3017,9.122,882.4,23.13,936.7,4954.0,0,null_product
f3a4459d-fb26-4f24-b123-27ccc46c6961,2026-06-06,2026-06-06T11:05:54,LINE-C,OM4-50,OP-103,0.3101,8.381,760.5,23.28,801.0,2532.0,0,
51b23433-2b87-4c1a-81aa-a9c54fee6f34,2026-06-06,2026-06-06T11:10:39,LINE-B,DSF-1550,OP-101,0.197,8.972,708.9,22.29,977.1,2586.0,0,
3ffd4b42-5847-4b9f-a370-f74efa428e0e,2026-06-06,2026-06-06T09:10:57,LINE-C,SMF-28,OP-102,0.2822,8.703,869.1,18.42,843.3,321.0,0,
6d6e09ab-7784-4426-abd9-75401526bb9b,2026-06-06,2026-06-06T09:31:51,LINE-A,SMF-28,OP-104,0.1965,8.421,774.6,19.53,1129.8,2836.0,0,
2ca93b66-2a20-4a58-b3ea-b7dd0c953051,2026-06-06,2026-06-06T08:51:57,LINE-C,DSF-1550,OP-104,0.3203,8.043,751.6,21.95,990.8,3477.0,1,
13721fea-616a-49f3-b958-b12f1e9a8cdd,2026-06-06,2026-06-06T08:14:54,LINE-C,,OP-102,0.2875,8.323,728.4,22.29,1107.7,4201.0,0,null_product
a3d26265-4101-45a3-a32e-9fd8625051cf,2026-06-06,2026-06-06T06:33:15,LINE-A,OM3-50,OP-102,0.3306,8.567,748.2,19.93,961.9,3780.0,0,
7be73928-43e5-4c7c-b783-1676ce954203,2026-06-06,2026-06-06T10:55:27,LINE-A,OM4-50,OP-101,0.3242,8.476,792.1,23.32,869.8,-351.0,0,negative_throughput
8d8623b6-11e1-431e-aacd-36255cc91717,2026-06-06,2026-06-06T12:24:45,LINE-B,OM3-50,OP-102,0.2661,8.054,887.7,23.94,947.9,4832.0,0,
541f3997-00b6-40be-ab68-06e12fd17358,2026-06-06,2026-06-06T06:43:42,LINE-B,SMF-28,OP-101,0.2356,8.458,858.1,21.5,1193.7,1361.0,0,
9e3a1dc1-7618-43fb-827e-c8fe052bca5b,2026-06-06,2026-06-06T08:08:15,LINE-B,SMF-28,OP-104,0.2253,9.182,851.2,20.45,824.9,2185.0,0,
594bba04-0ab5-4572-861b-30ac39cacdd7,2026-06-06,2026-06-06T12:20:00,LINE-B,OM4-50,OP-102,0.2883,9.371,872.4,20.06,850.2,608.0,0,
9f01df1e-1419-43a9-899c-4991fc0a6e5b,2026-06-06,2026-06-06T06:10:27,LINE-A,OM4-50,OP-102,0.298,8.192,851.2,22.21,1011.5,3277.0,0,
ce098517-7536-4417-9cb7-636fc89fb9bc,2026-06-06,2026-06-06T06:52:15,LINE-A,OM4-50,OP-101,0.2983,9.341,840.6,22.11,1146.8,1631.0,0,
06eec7d6-235d-44ba-b6d0-13c353c67fa3,2026-06-06,2026-06-06T11:12:33,LINE-B,DSF-1550,OP-104,0.3122,9.032,819.1,20.69,1037.2,1690.0,0,
a1c6d122-d743-4ffc-9f28-e8ea96419834,2026-06-06,2026-06-06T06:00:57,LINE-B,OM3-50,OP-103,0.2342,9.061,778.5,23.87,940.7,3504.0,0,
9978ca3f-07b6-4a92-8aa9-a361ffb7e0de,2026-06-06,2026-06-06T12:58:57,LINE-B,OM4-50,OP-104,0.3322,8.59,803.3,19.42,995.3,3613.0,0,
ff6aac0a-9c2b-4cd3-a426-8fc0fde6e956,2026-06-06,2026-06-06T09:48:00,LINE-B,OM4-50,OP-104,0.1971,8.354,709.5,22.36,968.8,1973.0,0,
1e57668c-0521-4029-8904-e4ee52c0b2d4,2026-06-06,2026-06-06T11:22:03,LINE-C,OM3-50,OP-104,0.2118,8.279,724.8,20.13,883.6,1502.0,0,
5be863e2-d0a8-4566-86b8-7e965a574fa8,2026-06-06,2026-06-06T10:26:57,LINE-B,OM4-50,OP-103,0.2785,8.43,888.5,23.08,928.3,945.0,0,
1ac6dfe8-1380-4779-a737-d61ea8b6b975,2026-06-06,2026-06-06T07:12:12,LINE-B,OM3-50,OP-102,0.263,9.375,855.5,21.52,941.3,348.0,0,
e75403f1-969a-4632-954e-87979d82a62f,2026-06-06,2026-06-06T12:28:33,LINE-A,OM3-50,OP-101,0.548,9.107,789.2,22.46,1059.6,605.0,0,out_of_range_high
3619b3ad-7d80-4e4f-8c20-52e03b994d69,2026-06-06,2026-06-06T11:28:42,LINE-B,SMF-28,OP-101,0.3243,9.208,814.8,22.89,883.1,4175.0,0,
e3c5ffb0-124c-43d2-a881-a6886514c636,2026-06-06,2026-06-06T06:19:00,LINE-A,OM4-50,OP-103,0.271,8.882,737.4,24.17,1004.3,4108.0,0,
ebff44d4-b6fc-4fc9-b8c6-798b9cfcf97b,2026-06-06,2026-06-06T13:11:18,LINE-C,OM4-50,OP-101,0.2869,8.474,817.2,20.02,1193.0,4152.0,0,
e8aea850-6e6d-442b-a074-8c77d22d50e9,2026-06-06,2026-06-06T07:18:51,LINE-B,SMF-28,OP-104,0.2795,9.131,789.5,18.78,909.4,3491.0,0,
59843d44-a883-4046-b0d5-451151281c6e,2026-06-06,2026-06-06T07:05:33,LINE-C,OM4-50,OP-102,0.2542,8.241,849.3,21.67,863.9,324.0,0,
e8860b99-0802-466f-a5fa-0034948fdea6,2026-06-06,2026-06-06T09:19:30,LINE-C,DSF-1550,OP-102,0.2591,9.397,806.7,23.11,883.1,1393.0,0,
b7ffaf3f-69b4-456f-ab33-0e1f49503545,2026-06-06,2026-06-06T08:07:18,LINE-A,OM3-50,OP-103,0.2889,9.342,785.6,19.71,1178.4,382.0,0,
691695c2-e6b9-4ed7-a265-f5a8a0e2f3bc,2026-06-06,2026-06-06T13:36:57,LINE-C,OM3-50,OP-104,0.256,6.338,722.5,21.6,1188.5,4343.0,0,out_of_range_low
16be4b80-ab0d-4689-9968-c9fa4ca6bc43,2026-06-06,2026-06-06T09:34:42,LINE-C,DSF-1550,OP-104,0.1947,8.703,862.0,19.94,1035.1,985.0,0,
bb1afc3b-b513-43ab-8b34-7ee47f47a09e,2026-06-06,2026-06-06T10:37:24,LINE-C,SMF-28,OP-102,0.3171,8.853,728.8,21.4,894.0,572.0,0,
284de43f-ced2-4d8e-93b7-1b2aab46a10c,2026-06-06,2026-06-06T12:20:57,LINE-C,DSF-1550,OP-104,0.297,9.102,757.0,23.77,1087.8,1710.0,0,
5457d85f-f9f5-4837-9f9b-f71ca0044eed,2026-06-06,2026-06-06T12:29:30,LINE-A,SMF-28,OP-103,0.3006,8.918,748.4,22.98,1045.5,2747.0,0,
b6b84a8d-7658-44a1-845e-6fc6ccaed552,2026-06-06,2026-06-06T12:43:45,LINE-C,SMF-28,OP-103,0.1836,8.313,891.9,23.44,843.1,1311.0,0,
2e5aa889-c0a4-45f5-8509-bcbd0ce16eca,2026-06-06,2026-06-06T06:21:51,LINE-C,DSF-1550,OP-104,0.2076,9.403,886.2,20.53,971.8,4492.0,0,
198bb269-b631-4678-99d9-2c2bcf0ba32c,2026-06-06,2026-06-06T12:52:18,LINE-B,DSF-1550,OP-103,0.3215,8.57,704.7,24.77,974.7,719.0,0,
b5560cd6-b9b5-4012-b385-56c9b80441aa,2026-06-06,2026-06-06T10:00:21,LINE-A,DSF-1550,OP-103,0.1887,9.152,821.9,18.93,1122.5,2091.0,0,
2021fa93-034c-4fec-a4f1-7f795c42d146,2026-06-06,2026-06-06T07:22:39,LINE-A,SMF-28,OP-104,0.7018,9.441,753.1,22.62,871.4,4220.0,0,out_of_range_high
d1369de5-283a-41c2-849f-c8afa45b33c6,2026-06-06,2026-06-06T06:44:39,LINE-C,OM4-50,OP-104,0.188,9.07,768.7,23.16,1025.7,2707.0,0,
1df9b0fe-ca6e-4ee6-8671-8a080eef5652,2026-06-06,2026-06-06T10:25:03,LINE-B,OM3-50,OP-102,0.2672,8.275,864.7,22.65,956.5,4178.0,0,
6c537d32-feac-4249-a468-2145d97380fb,2026-06-06,2026-06-06T08:32:57,LINE-C,DSF-1550,OP-101,0.2177,9.019,800.3,20.04,1183.2,3673.0,0,
9e8ae380-136f-4cbe-81dc-1f47cf7c279a,2026-06-06,2026-06-06T12:27:36,LINE-B,DSF-1550,OP-104,0.2832,8.303,813.6,19.08,1083.7,839.0,0,
6460e351-7e1a-41f4-8858-655b93f7576f,2026-06-06,2026-06-06T09:23:18,LINE-B,DSF-1550,OP-102,0.258,8.299,882.8,19.54,866.7,2619.0,1,
8e40a1e0-3f4b-420e-8181-0bb755941f4a,2026-06-06,2026-06-06T10:07:57,LINE-C,OM3-50,,0.2724,9.149,795.6,24.8,1054.5,358.0,0,missing_operator
cdb5b86e-85bb-4fd7-867d-97d3db52f9cc,2026-06-06,2026-06-06T06:07:36,LINE-C,OM3-50,OP-104,0.2875,8.271,774.5,24.91,814.4,2097.0,0,
cbea3499-10bc-478f-b01c-587735292740,2026-06-06,2026-06-06T10:22:12,LINE-A,DSF-1550,OP-101,0.2823,9.149,835.6,20.06,1091.3,1220.0,0,
20874eea-6bb6-4b2f-b1bf-2df5ac2f1373,2026-06-06,2026-06-06T10:49:45,LINE-A,DSF-1550,OP-104,0.2068,9.159,768.2,20.0,1134.9,2781.0,0,
3cf7e6ca-197d-4f1b-88c9-f8d2591264ef,2026-06-06,2026-06-06T08:22:30,LINE-C,OM4-50,OP-102,0.3418,8.151,852.8,22.05,984.0,3692.0,0,
e92420ed-d073-44c6-8342-6d6859087322,2026-06-06,2026-06-06T11:24:54,LINE-C,OM4-50,OP-104,0.2584,8.402,855.1,21.67,1019.1,2665.0,0,
087dfb4e-1f6c-4a90-ae5d-e46c9dca3290,2026-06-06,2026-06-06T13:28:24,LINE-A,OM3-50,OP-103,0.2739,9.34,734.3,21.93,890.1,4731.0,0,
555d3b3a-1564-4e0e-962b-ac31a1d0ba90,2026-06-06,2026-06-06T12:10:30,LINE-C,OM4-50,OP-101,0.2478,9.447,774.6,18.87,939.3,3709.0,0,
a8e9f9c0-4b6e-4341-b9f7-cea06f86d5cd,2026-06-06,2026-06-06T12:35:12,LINE-A,OM3-50,OP-103,0.2947,8.483,811.3,21.71,1105.6,3718.0,0,
496c7f09-a05f-43d3-b5de-98001648fb49,2026-06-06,2026-06-06T09:28:03,LINE-C,DSF-1550,OP-104,0.2093,8.472,746.5,22.02,925.3,770.0,0,
a4402f45-66d4-42e6-b1ea-8f17029b2763,2026-06-06,2026-06-06T12:03:51,LINE-B,,OP-103,0.2677,8.895,730.0,19.87,848.5,864.0,0,null_product
91608af2-5750-4d2d-94bc-51af38cdf53a,2026-06-06,2026-06-06T10:32:39,LINE-B,SMF-28,OP-103,0.2151,8.869,735.8,22.79,1117.1,2768.0,0,
63fd8f6b-9aa7-4a8f-b2b9-c8281a57bf6c,2026-06-06,2026-06-06T09:24:15,LINE-C,DSF-1550,OP-103,0.194,8.122,788.1,22.91,940.0,2928.0,0,
9ba5c85c-ce9b-45de-aaf2-c75881e4aac8,2026-06-06,2026-06-06T09:22:21,LINE-B,OM4-50,OP-103,0.2124,8.914,803.6,22.14,1001.3,3128.0,0,
cd91679e-fde5-4340-9e3d-2a3816ff0896,2026-06-06,2026-06-06T13:33:09,LINE-B,OM4-50,OP-103,0.2403,8.587,813.6,20.89,1184.4,3821.0,0,
398e073c-10cb-4272-a5c0-2a5b623304e7,2026-06-06,2026-06-06T09:30:54,LINE-B,SMF-28,OP-101,0.3366,8.471,821.2,21.67,955.9,3223.0,0,
82d07a56-e98f-44bf-827f-f92fea5b5995,2026-06-06,2026-06-06T09:05:15,LINE-C,OM3-50,OP-102,0.2307,8.356,872.6,18.57,1059.4,2049.0,0,
70b1de94-03c1-45f9-a8f3-b953d764ad8e,2026-06-06,2026-06-06T10:39:18,LINE-C,OM3-50,OP-102,0.3488,8.954,843.6,21.03,1083.7,2683.0,0,
cc7a85cf-d852-4163-ac04-83a717c9ef50,2026-06-06,2026-06-06T13:17:57,LINE-B,SMF-28,OP-104,0.1859,8.189,887.8,22.94,1051.6,4349.0,1,
488cbd5c-0675-4694-8acc-e22d6de66861,2026-06-06,2026-06-06T10:26:00,LINE-A,OM3-50,OP-102,0.2353,8.478,712.0,19.18,1108.4,3880.0,0,
8b9a3494-d385-4f51-b58e-8527a6205d7f,2026-06-06,2026-06-06T09:36:36,LINE-A,DSF-1550,OP-101,0.2063,8.966,870.6,24.12,986.7,654.0,0,
ee78fea4-76f2-4a5c-aaf5-df8b670e8241,2026-06-06,2026-06-06T09:46:06,LINE-A,SMF-28,OP-104,0.2932,9.274,765.7,21.15,902.0,4499.0,0,
b2548b0f-6a8c-4186-a45e-5571c7a4487d,2026-06-06,2026-06-06T12:54:12,LINE-A,DSF-1550,OP-103,0.1981,9.258,731.9,22.76,890.5,429.0,0,
0d7fb159-d93d-41ba-b3ab-f7f73df9e3a7,2026-06-06,2026-06-06T07:51:09,LINE-C,OM3-50,OP-101,0.2215,8.98,775.3,18.64,1178.6,1116.0,0,
e2fbd054-cafd-4851-b7cd-efc763f85697,2026-06-06,2026-06-06T11:27:45,LINE-A,DSF-1550,OP-103,0.3303,8.438,827.0,18.97,938.1,3892.0,0,
7599f451-c139-4768-9d97-a031c8f2a322,2026-06-06,2026-06-06T09:45:09,LINE-A,DSF-1550,OP-102,0.3499,9.165,811.4,22.25,1085.4,4222.0,0,
64b3c40d-687a-4bdc-914f-b12782f74b47,2026-06-06,2026-06-06T11:38:12,LINE-B,SMF-28,OP-102,0.2528,9.348,782.6,23.98,1191.6,-269.0,0,negative_throughput
4b387019-2466-427b-9b72-edb99b38c6fe,2026-06-06,2026-06-06T09:06:12,LINE-C,DSF-1550,OP-104,0.188,9.178,702.1,23.58,1180.3,1548.0,0,
c95b66ab-4e87-4c94-98c6-84374942e2a0,2026-06-06,2026-06-06T06:08:33,LINE-A,DSF-1550,OP-102,0.2948,9.119,803.2,23.44,982.0,3766.0,0,
6ca90b3d-863f-4589-a91a-42843b10824f,2026-06-06,2026-06-06T10:20:18,LINE-C,SMF-28,OP-101,0.231,8.854,768.4,22.29,1146.5,4695.0,0,
5e90a26e-7fca-4293-a160-d3314b485bb1,2026-06-06,2026-06-06T08:21:33,LINE-A,OM3-50,OP-103,0.2384,8.627,735.7,20.66,1129.4,3938.0,0,
a84937e0-76f5-4466-9aa3-60dd26d421cb,2026-06-06,2026-06-06T10:34:33,LINE-B,OM4-50,OP-102,0.3482,9.299,739.2,20.34,1020.4,4341.0,0,
5ec17fbc-a613-4d42-8700-f8fc7299649a,2026-06-06,2026-06-06T06:12:21,LINE-A,DSF-1550,OP-101,0.247,9.413,822.4,19.89,1151.9,-227.0,0,negative_throughput
9ca5e6c1-40ed-4ac6-8cd5-98807beccf79,2026-06-06,2026-06-06T12:02:54,LINE-B,DSF-1550,OP-104,0.1873,8.574,836.2,22.88,988.2,3780.0,0,
1b6536f8-d3d9-46dc-9bd8-0df2bcfd1213,2026-06-06,2026-06-06T10:30:45,LINE-B,DSF-1550,OP-102,0.3144,8.198,879.0,21.84,1179.5,914.0,1,
cdfabfb3-1a07-4089-a0ba-ee0bbbd09558,2026-06-06,2026-06-06T12:48:30,LINE-A,OM3-50,OP-103,0.2865,8.444,864.9,24.1,954.4,1336.0,0,
1e843ea9-4a1f-420b-9da8-570cf9bc1608,2026-06-06,2026-06-06T06:45:36,LINE-C,OM3-50,OP-101,0.2389,8.612,701.5,24.71,1161.6,3311.0,0,
6a7b53ef-112e-4d13-94d4-521acc5f6368,2026-06-06,2026-06-06T13:38:51,LINE-B,OM4-50,OP-102,0.1998,9.063,757.6,23.18,1000.4,4177.0,0,
3451bb2e-3619-4213-be72-ade996aa0dc2,2026-06-06,2026-06-06T08:56:42,LINE-C,SMF-28,OP-104,0.3343,8.203,796.2,20.69,1156.1,2855.0,0,
a9d40eca-1986-4c08-92bc-5e740614fa5c,2026-06-06,2026-06-06T07:00:48,LINE-A,SMF-28,OP-104,0.2173,9.476,708.2,21.74,877.0,2430.0,0,
87d6e325-5f79-4dd6-ba1f-bcb85ebffd76,2026-06-06,2026-06-06T12:25:42,LINE-A,OM4-50,OP-103,0.3334,8.915,881.1,20.14,1021.8,3547.0,1,
499b1092-e3d8-474e-ad1a-aec626dc88e2,2026-06-06,2026-06-06T10:09:51,LINE-A,OM3-50,OP-104,0.2626,8.094,799.6,24.72,935.9,1290.0,0,
8332c1b2-476d-43b5-a4ee-d2220a5f88db,2026-06-06,2026-06-06T11:15:24,LINE-B,OM4-50,OP-103,0.2516,9.252,791.1,20.61,1070.6,2757.0,0,
c43e42c6-964b-456d-aac1-b8d57dd9ed7f,2026-06-06,2026-06-06T13:29:21,LINE-C,OM3-50,OP-101,0.3434,8.064,733.6,23.86,1104.2,1060.0,0,
aa9444c8-1fb6-482e-9ba4-ce2318b37231,2026-06-06,2026-06-06T09:47:03,LINE-B,OM4-50,OP-102,0.283,9.403,805.3,20.36,1034.5,2252.0,0,
cb8491df-d2f0-4c26-8b23-6b4e844e346a,2026-06-06,2026-06-06T13:00:51,LINE-C,OM3-50,OP-104,0.2632,8.788,776.5,18.02,1052.6,2893.0,0,
42f29161-887b-4c96-b77e-bc1c40d1afa9,2026-06-06,2026-06-06T10:46:54,LINE-A,OM4-50,OP-104,0.2212,8.411,816.2,18.73,1199.8,1490.0,0,
eede5b3b-a7d4-447a-b955-22a930b1544e,2026-06-06,2026-06-06T13:46:27,LINE-C,DSF-1550,OP-101,0.323,8.131,825.0,23.42,970.3,519.0,0,
d9cc6789-4d63-4cdb-a87a-184b47925e0f,2026-06-06,2026-06-06T13:21:45,LINE-C,OM4-50,OP-101,0.3211,9.244,826.0,18.75,1039.3,1063.0,0,
0fce8644-e45a-44d1-89fd-4ef9c447180b,2026-06-06,2026-06-06T08:49:06,LINE-B,DSF-1550,OP-103,0.3068,8.057,860.5,23.22,834.1,1817.0,0,
2fd49b1b-2518-42c0-812e-f4524d37b1bf,2026-06-06,2026-06-06T09:27:06,LINE-C,DSF-1550,OP-103,0.226,8.27,746.8,22.54,810.3,2490.0,0,
c0677c7c-7bae-4d80-8f92-48c909b2839e,2026-06-06,2026-06-06T13:26:30,LINE-A,DSF-1550,OP-102,0.2904,8.388,874.4,19.23,1062.3,3796.0,0,
c41649d2-f75b-4918-ac52-afe63737fd2f,2026-06-06,2026-06-06T09:42:18,LINE-A,SMF-28,OP-104,0.2031,8.641,808.4,23.19,916.3,3025.0,0,
5bf467da-8766-43c1-9e3b-1e1659aea742,2026-06-06,2026-06-06T06:54:09,LINE-A,SMF-28,OP-102,0.2169,8.176,804.4,22.19,828.6,4515.0,0,
2ef3c396-fcb9-4692-bee1-2b3aaafa1823,2026-06-06,2026-06-06T06:56:03,LINE-B,OM3-50,OP-103,0.3372,8.525,731.9,18.26,988.7,2026.0,0,
1b2fb117-c126-4b94-bea1-ab2f8fe7de05,2026-06-06,2026-06-06T09:03:21,LINE-B,DSF-1550,OP-104,0.3466,8.766,765.5,24.55,1023.4,2546.0,0,
